prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,iny_co2,iny_otro,tef,tipoextraccion,profundidad,cuenca,tipo_de_recurso,tipopozo
479.27,123.45,90.07,0.0,0.0,0.0,0.0,29.83,Bombeo Mecánico,4798.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
540.43,148.95,66.76,0.0,0.0,0.0,0.0,29.73,Bombeo Mecánico,4586.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
185.01,53.03,20.04,0.0,0.0,0.0,0.0,24.63,Bombeo Mecánico,4731.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
164.88,21.39,15.68,0.0,0.0,0.0,0.0,29.1,Bombeo Mecánico,4720.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3709.05,401.81,1644.08,0.0,0.0,0.0,0.0,29.29,Surgencia Natural,6510.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
345.27,337.62,662.0,0.0,0.0,0.0,0.0,29.92,Surgencia Natural,2994.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
380.02,67.19,756.16,0.0,0.0,0.0,0.0,15.0,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4998.11,274.5,4533.73,0.0,0.0,0.0,0.0,28.92,Surgencia Natural,6345.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
729.65,92.37,7.63,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,4783.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6277.82,1006.52,1206.52,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,6166.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2724.24,390.19,4030.38,0.0,0.0,0.0,0.0,27.71,Surgencia Natural,6030.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2270.44,336.97,4984.65,0.0,0.0,0.0,0.0,28.31,Surgencia Natural,6233.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.7,3.57,0.04,0.0,0.0,0.0,0.0,1.58,Bombeo Mecánico,4591.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6817.21,914.2,2646.93,0.0,0.0,0.0,0.0,27.88,Surgencia Natural,6215.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
315.86,152.39,474.68,0.0,0.0,0.0,0.0,29.92,Surgencia Natural,2975.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5673.17,961.24,1514.88,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,6273.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
367.96,233.51,20.62,0.0,0.0,0.0,0.0,29.4,Surgencia Natural,4466.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6776.44,984.06,2623.83,0.0,0.0,0.0,0.0,27.88,Surgencia Natural,7087.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
117.84,48.14,18.81,0.0,0.0,0.0,0.0,29.58,Bombeo Mecánico,4885.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4108.99,597.34,3640.07,0.0,0.0,0.0,0.0,28.21,Surgencia Natural,6903.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
419.24,387.98,33.78,0.0,0.0,0.0,0.0,28.69,Bombeo Mecánico,4510.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
234.17,57.41,0.0,0.0,0.0,0.0,0.0,28.77,Bombeo Mecánico,4882.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5818.19,299.13,3453.76,0.0,0.0,0.0,0.0,29.31,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
100.18,27.42,0.0,0.0,0.0,0.0,0.0,14.02,Bombeo Mecánico,4902.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
410.61,0.0,21.94,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,2668.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
306.65,59.0,0.0,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4887.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5208.7,719.77,729.81,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,6386.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
158.52,30.43,6.72,0.0,0.0,0.0,0.0,29.67,Bombeo Mecánico,4866.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5399.04,761.33,702.69,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,6327.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
191.93,55.46,6.73,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,4894.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
87.21,104.0,408.84,0.0,0.0,0.0,0.0,29.35,Surgencia Natural,3115.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4465.76,668.69,1741.2,0.0,0.0,0.0,0.0,29.9,Surgencia Natural,6342.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6038.77,936.17,1336.14,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,6216.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
162.78,23.87,17.29,0.0,0.0,0.0,0.0,30.0,Gas Lift,3812.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.1,0.95,0.0,0.0,0.0,0.0,0.0,21.58,Plunger Lift,2977.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
714.4,142.6,42.68,0.0,0.0,0.0,0.0,30.0,Gas Lift,3697.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1766.42,231.39,1857.87,0.0,0.0,0.0,0.0,29.83,Surgencia Natural,5185.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2608.06,347.09,1571.76,0.0,0.0,0.0,0.0,29.83,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.22,240.44,21.59,0.0,0.0,0.0,0.0,30.0,Gas Lift,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.72,5.33,1.31,0.0,0.0,0.0,0.0,21.58,Plunger Lift,2969.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6710.67,331.02,2172.61,0.0,0.0,0.0,0.0,29.29,Surgencia Natural,6040.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
229.43,27.54,887.45,0.0,0.0,0.0,0.0,11.67,Surgencia Natural,3205.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7590.1,366.6,1936.45,0.0,0.0,0.0,0.0,29.31,Surgencia Natural,5820.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.58,0.82,0.92,0.0,0.0,0.0,0.0,22.25,Plunger Lift,3006.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1927.28,266.18,2071.98,0.0,0.0,0.0,0.0,29.52,Surgencia Natural,5004.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
160.99,45.68,0.0,0.0,0.0,0.0,0.0,11.69,Bombeo Mecánico,4831.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.85,20.07,5.33,0.0,0.0,0.0,0.0,26.94,Plunger Lift,3083.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
185.62,22.79,0.53,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,3018.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.99,2.32,1182.55,0.0,0.0,0.0,0.0,21.83,Surgencia Natural,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1830.74,269.63,1989.28,0.0,0.0,0.0,0.0,29.83,Surgencia Natural,5160.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
151.32,18.36,86.13,0.0,0.0,0.0,0.0,29.56,Bombeo Mecánico,4477.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.66,9.43,0.0,0.0,0.0,0.0,0.0,27.33,Gas Lift,3072.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
387.54,103.3,569.35,0.0,0.0,0.0,0.0,7.14,Surgencia Natural,5391.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2364.32,399.85,828.95,0.0,0.0,0.0,0.0,29.23,Surgencia Natural,5745.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4097.33,525.05,2757.92,0.0,0.0,0.0,0.0,29.29,Surgencia Natural,6248.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
23.97,21.72,33.05,0.0,0.0,0.0,0.0,27.35,Plunger Lift,3082.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4387.98,496.62,966.02,0.0,0.0,0.0,0.0,28.92,Surgencia Natural,6180.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
137.36,29.28,39.26,0.0,0.0,0.0,0.0,23.73,Bombeo Mecánico,4890.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
225.98,17.65,0.0,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,4830.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.31,10.07,808.99,0.0,0.0,0.0,0.0,6.05,Surgencia Natural,5654.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.66,18.29,5.17,0.0,0.0,0.0,0.0,26.23,Plunger Lift,3001.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
404.85,81.1,73.48,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,4910.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.79,9.18,587.08,0.0,0.0,0.0,0.0,4.33,Surgencia Natural,5731.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
458.42,64.5,77.83,0.0,0.0,0.0,0.0,28.9,Bombeo Mecánico,5416.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
449.87,71.87,395.63,0.0,0.0,0.0,0.0,29.52,Bombeo Mecánico,4835.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.95,7.45,665.76,0.0,0.0,0.0,0.0,4.92,Surgencia Natural,5408.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4.39,5.32,0.21,0.0,0.0,0.0,0.0,27.35,Plunger Lift,3014.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
263.16,43.33,918.53,0.0,0.0,0.0,0.0,15.0,Surgencia Natural,6689.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
983.47,96.36,391.55,0.0,0.0,0.0,0.0,18.44,Surgencia Natural,7710.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
435.44,118.06,273.61,0.0,0.0,0.0,0.0,29.96,Bombeo Mecánico,4703.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.28,11.62,0.4,0.0,0.0,0.0,0.0,26.23,Plunger Lift,3049.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2230.83,357.62,482.66,0.0,0.0,0.0,0.0,29.25,Surgencia Natural,5748.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
236.39,35.58,10.28,0.0,0.0,0.0,0.0,29.23,Bombeo Mecánico,5344.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.97,11.37,0.38,0.0,0.0,0.0,0.0,25.23,Plunger Lift,3003.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
169.63,39.57,99.13,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,4860.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.75,30.75,2.72,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3080.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1706.82,351.7,736.48,0.0,0.0,0.0,0.0,29.23,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
212.58,16.81,244.71,0.0,0.0,0.0,0.0,7.0,Surgencia Natural,5383.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.01,4.42,0.18,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3108.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1296.76,119.03,378.23,0.0,0.0,0.0,0.0,18.75,Surgencia Natural,7241.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
186.86,157.6,0.0,0.0,0.0,0.0,0.0,30.0,Gas Lift,4700.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
395.45,30.78,116.73,0.0,0.0,0.0,0.0,7.0,Surgencia Natural,6665.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
283.41,29.55,0.0,0.0,0.0,0.0,0.0,30.0,Gas Lift,4706.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.96,10.68,6.1,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3097.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
202.44,31.52,0.0,0.0,0.0,0.0,0.0,30.0,Gas Lift,4703.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
294.96,45.66,1015.32,0.0,0.0,0.0,0.0,15.0,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
276.97,70.15,270.44,0.0,0.0,0.0,0.0,29.75,Bombeo Mecánico,4715.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1610.81,317.81,904.38,0.0,0.0,0.0,0.0,28.96,Surgencia Natural,5332.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
511.87,19.06,1383.36,0.0,0.0,0.0,0.0,19.94,Surgencia Natural,5267.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
24.44,20.23,21.82,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3017.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
207.39,28.19,934.89,0.0,0.0,0.0,0.0,7.0,Surgencia Natural,6784.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2629.07,453.12,1143.36,0.0,0.0,0.0,0.0,28.98,Surgencia Natural,5704.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
275.05,11.95,542.14,0.0,0.0,0.0,0.0,7.0,Surgencia Natural,5241.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
32.3,51.26,4.2,0.0,0.0,0.0,0.0,24.58,Plunger Lift,2982.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
331.24,49.8,1131.74,0.0,0.0,0.0,0.0,15.0,Surgencia Natural,6698.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
571.88,47.27,2458.23,0.0,0.0,0.0,0.0,19.94,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
74.75,43.34,0.0,0.0,0.0,0.0,0.0,30.0,Gas Lift,4707.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.08,4.56,0.78,0.0,0.0,0.0,0.0,24.58,Plunger Lift,2973.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
179.24,22.32,0.0,0.0,0.0,0.0,0.0,29.56,Bombeo Mecánico,4792.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
691.47,119.39,872.35,0.0,0.0,0.0,0.0,15.0,Surgencia Natural,6857.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3532.36,170.63,175.36,0.0,0.0,0.0,0.0,29.96,Surgencia Natural,5396.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
211.31,37.27,66.33,0.0,0.0,0.0,0.0,29.48,Bombeo Mecánico,4833.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
237.52,51.98,6.58,0.0,0.0,0.0,0.0,28.27,Bombeo Mecánico,4880.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.79,11.42,4.16,0.0,0.0,0.0,0.0,18.58,Plunger Lift,2978.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3971.15,310.5,314.84,0.0,0.0,0.0,0.0,29.5,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
49.48,12.47,2.67,0.0,0.0,0.0,0.0,26.94,Plunger Lift,3031.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
85.2,30.25,9.43,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,2800.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
661.85,82.21,177.49,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,4530.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.41,0.78,2055.21,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5122.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
227.85,115.21,3194.45,0.0,0.0,0.0,0.0,28.33,Surgencia Natural,3137.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.75,14.95,0.27,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
277.19,179.08,274.13,0.0,0.0,0.0,0.0,30.0,Gas Lift,4970.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
778.62,788.02,182.75,0.0,0.0,0.0,0.0,30.0,Gas Lift,5737.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
557.48,311.23,402.04,0.0,0.0,0.0,0.0,30.0,Gas Lift,5585.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
140.15,47.28,365.5,0.0,0.0,0.0,0.0,30.0,Gas Lift,5190.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2752.07,157.76,621.75,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,5336.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.51,18.69,9.88,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3000.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5165.57,387.91,398.37,0.0,0.0,0.0,0.0,29.85,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.49,5.54,0.03,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3070.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.14,9.35,4.2,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3109.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2225.1,116.35,375.77,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,5371.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
295.16,74.51,180.2,0.0,0.0,0.0,0.0,29.5,Bombeo Mecánico,5780.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
148.2,21.0,0.0,0.0,0.0,0.0,0.0,28.46,Surgencia Natural,3165.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
481.04,96.28,266.85,0.0,0.0,0.0,0.0,29.23,Bombeo Mecánico,5265.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
563.24,200.09,0.0,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4867.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2438.16,110.7,97.8,0.0,0.0,0.0,0.0,29.94,Surgencia Natural,5342.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
297.65,32.77,0.0,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4845.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.95,5.27,11.98,0.0,0.0,0.0,0.0,1.58,Bombeo Mecánico,4626.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
72.86,52.21,53.14,0.0,0.0,0.0,0.0,30.0,Plunger Lift,4341.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
453.68,52.28,145.67,0.0,0.0,0.0,0.0,28.79,Bombeo Mecánico,5007.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
477.42,34.29,31.38,0.0,0.0,0.0,0.0,21.81,Bombeo Mecánico,4055.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.31,0.2,139.16,0.0,0.0,0.0,0.0,3.81,Surgencia Natural,5247.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
132.25,7.44,44.33,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,5215.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
455.74,34.0,15.93,0.0,0.0,0.0,0.0,23.81,Surgencia Natural,4970.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.27,11.42,9.38,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3058.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.36,22.47,2.5,0.0,0.0,0.0,0.0,25.9,Plunger Lift,3117.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
207.57,35.84,273.71,0.0,0.0,0.0,0.0,8.88,Surgencia Natural,5065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.8,10.36,0.16,0.0,0.0,0.0,0.0,21.58,Plunger Lift,3053.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1121.89,818.42,144.79,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5905.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.79,3.03,0.03,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3141.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
333.9,25.06,6.83,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,5853.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
42.9,3.92,1.51,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,5195.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.22,7.79,0.0,0.0,0.0,0.0,0.0,26.17,Plunger Lift,3077.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.45,3.03,0.2,0.0,0.0,0.0,0.0,22.79,Plunger Lift,3123.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
82.21,25.22,7.61,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3035.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.09,11.52,0.0,0.0,0.0,0.0,0.0,30.0,Plunger Lift,4242.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
251.5,257.58,35.84,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,3035.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
244.42,70.57,20.44,0.0,0.0,0.0,0.0,28.04,Bombeo Mecánico,4902.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
30.16,8.3,0.0,0.0,0.0,0.0,0.0,30.0,Plunger Lift,2668.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
327.88,68.16,0.0,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,5753.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.58,19.56,15.88,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3058.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
23.98,31.15,8.15,0.0,0.0,0.0,0.0,30.0,Plunger Lift,2990.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1331.31,181.05,101.42,0.0,0.0,0.0,0.0,28.33,Surgencia Natural,5835.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
50.65,58.26,2.97,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3064.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.35,8.93,7.13,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3042.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
289.43,36.13,170.94,0.0,0.0,0.0,0.0,28.96,Bombeo Mecánico,4535.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
32.78,40.83,1.71,0.0,0.0,0.0,0.0,29.67,Bombeo Mecánico,3051.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
652.05,53.54,0.73,0.0,0.0,0.0,0.0,17.19,Bombeo Mecánico,4337.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.22,2.61,34.72,0.0,0.0,0.0,0.0,19.25,Plunger Lift,3042.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
69.71,6.26,1442.76,0.0,0.0,0.0,0.0,25.04,Surgencia Natural,3106.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
61.12,26.51,17.29,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,3126.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.2,58.33,2.19,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3046.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3909.16,305.81,293.55,0.0,0.0,0.0,0.0,29.5,Surgencia Natural,5503.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.37,26.77,2.19,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3051.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
59.9,13.18,5.97,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,3192.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
311.25,38.78,315.03,0.0,0.0,0.0,0.0,4.9,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.41,54.04,3.51,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3042.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
38.83,89.3,49.63,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3092.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
75.64,22.38,207.24,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4710.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
39.35,36.62,3.52,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3106.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
292.66,24.38,10.23,0.0,0.0,0.0,0.0,19.29,Bombeo Mecánico,4617.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
537.85,27.57,96.84,0.0,0.0,0.0,0.0,29.77,Bombeo Mecánico,4810.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
326.54,189.26,0.0,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,5405.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
422.22,77.67,31.42,0.0,0.0,0.0,0.0,19.04,Bombeo Mecánico,5545.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
18.19,32.48,2.46,0.0,0.0,0.0,0.0,27.33,Plunger Lift,3089.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
260.39,61.26,116.2,0.0,0.0,0.0,0.0,13.42,Bombeo Mecánico,5641.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
39.55,3.87,0.03,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3064.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.28,12.01,10.63,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3115.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
18.71,30.11,14.91,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3098.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
183.68,17.74,370.43,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4745.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
109.42,9.87,15.28,0.0,0.0,0.0,0.0,11.4,Bombeo Mecánico,5116.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.54,2.18,263.76,0.0,0.0,0.0,0.0,2.77,Surgencia Natural,3190.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
35.13,32.49,0.03,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3093.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.07,30.25,6.85,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3006.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5559.36,832.28,704.25,0.0,0.0,0.0,0.0,29.21,Surgencia Natural,6225.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
45.28,4.56,0.53,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3072.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.09,5.6,1.03,0.0,0.0,0.0,0.0,21.58,Plunger Lift,2994.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
599.05,69.39,196.0,0.0,0.0,0.0,0.0,29.88,Bombeo Mecánico,4582.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3740.07,289.8,1236.75,0.0,0.0,0.0,0.0,29.54,Surgencia Natural,6530.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
